6396, 2009-04-05, 2009-04-24, 418, 2009-04-18, do výuky, 23346
824, 2009-04-06, 2009-05-06, 274, 2009-04-30, pohlídat si včasné vrácení, 23353
3017, 2009-04-06, 2009-04-17, 449, 2009-04-12, už nevím, co jsem si chtěl poznamenat, 23362
1871, 2009-04-09, 2009-04-19, 260, 2009-04-19, , 23375
10931, 2009-04-09, 2009-05-06, 204, 2009-04-30, , 23394
3645, 2009-04-09, 2009-04-30, 381, 2009-04-27, , 23399
4116, 2009-04-10, 2009-05-18, 306, 2009-05-10, Pro disertaci, 23413
8548, 2009-04-12, 2009-05-12, 489, 2009-05-05, , 23470
10933, 2009-04-13, 2009-05-05, 104, 2009-04-30, , 23475
5220, 2009-04-18, 2009-05-12, 27, 2009-05-01, , 23550
10511, 2009-04-21, 2009-05-17, 535, 2009-05-07, Pokud ji nevrátí v termínu, nedostane zápočet., 23602
624, 2009-04-22, 2009-05-13, 544, 2009-05-07, , 23613
5087, 2009-04-24, 2009-05-18, 456, 2009-05-15, Pokud ji nevrátí v termínu, nedostane zápočet., 23656
4787, 2009-04-24, 2009-05-14, 145, 2009-05-08, , 23660
1760, 2009-04-29, 2009-06-01, 382, 2009-05-17, , 23760
11726, 2009-04-29, 2009-05-18, 299, 2009-05-13, , 23771
3891, 2009-05-07, 2009-05-10, 400, 2009-05-11, , 23886
6723, 2009-05-08, 2009-05-16, 260, 2009-05-15, , 23915
6885, 2009-05-09, 2009-05-19, 129, 2009-05-17, , 23932
3457, 2009-05-11, 2009-06-25, 196, 2009-06-10, , 23942
11492, 2009-05-12, 2009-05-14, 243, 2009-05-14, k habilitaci, 23957
6232, 2009-05-13, 2009-05-25, 104, 2009-05-20, , 23998
10987, 2009-05-14, 2009-06-19, 156, 2009-06-01, , 24008
4167, 2009-05-14, 2009-05-24, 73, 2009-05-21, už nevím, co jsem si chtěl poznamenat, 24013
1201, 2009-05-15, 2009-06-12, 189, 2009-06-05, , 24014
572, 2009-05-15, 2009-06-15, 472, 2009-06-06, , 24027
10089, 2009-05-19, 2009-06-07, 212, 2009-06-01, , 24073
8622, 2009-05-19, 2009-06-08, 15, 2009-06-02, , 24074
3648, 2009-05-19, 2009-06-06, 394, 2009-06-06, , 24087
11835, 2009-05-20, 2009-05-22, 21, 2009-05-23, , 24101
11229, 2009-05-21, 2009-06-01, 224, 2009-05-29, , 24118
10170, 2009-05-29, 2009-06-15, 59, 2009-06-16, , 24276
10044, 2009-05-29, 2009-06-08, 567, 2009-06-08, , 24284
10530, 2009-06-02, 2009-06-07, 505, 2009-06-05, pohlídat si včasné vrácení, 24336
5689, 2009-06-08, 2009-06-17, 372, 2009-06-18, už nevím, co jsem si chtěl poznamenat, 24477
1313, 2009-06-11, 2009-07-20, 298, 2009-07-10, , 24544
4867, 2009-06-11, 2009-06-14, 324, 2009-06-15, , 24545
627, 2009-06-11, 2009-06-15, 556, 2009-06-15, Ručí za ni vlastní hlavou., 24564
10500, 2009-06-12, 2009-06-29, 210, 2009-06-23, , 24572
9181, 2009-06-12, 2009-07-03, 23, 2009-07-06, studijní materiál, 24588
10474, 2009-06-13, 2009-06-25, 221, 2009-06-22, Určeno pro seminární práci., 24611
11754, 2009-06-15, 2009-07-18, 95, 2009-07-15, k projektu, 24632
3182, 2009-06-16, 2009-06-26, 505, 2009-06-24, už nevím, co jsem si chtěl poznamenat, 24649
5902, 2009-06-17, 2009-06-22, 158, 2009-06-24, pohlídat si včasné vrácení, 24653
1941, 2009-06-17, 2009-07-20, 231, 2009-07-12, k projektu, 24660
5964, 2009-06-17, 2009-06-28, 69, 2009-06-26, Pro BP, 24664
10072, 2009-06-18, 2009-06-29, 302, 2009-06-29, , 24686
4667, 2009-06-18, 2009-08-01, 447, 2009-07-16, , 24695
9766, 2009-06-19, 2009-06-30, 494, 2009-06-27, , 24719
5694, 2009-06-21, 2009-07-09, 403, 2009-07-06, Zapůjčeno pro bakalářskou práci, 24739
7213, 2009-06-22, 2009-06-25, 199, 2009-06-27, , 24761
8398, 2009-06-22, 2009-06-25, 73, 2009-06-25, k projektu, 24763
7515, 2009-06-25, 2009-08-03, 529, 2009-07-18, , 24797
1181, 2009-07-02, 2009-07-29, 258, 2009-07-16, , 24858
6292, 2009-07-02, 2009-08-04, 367, 2009-07-23, , 24864
9819, 2009-07-02, 2009-08-10, 38, 2009-08-11, , 24865
3282, 2009-07-02, 2009-08-01, 120, 2009-07-30, , 24867
3663, 2009-07-04, 2009-08-11, 60, 2009-08-01, , 24896
9494, 2009-07-06, 2009-08-01, 406, 2009-07-23, , 24925
8208, 2009-07-11, 2009-07-29, 100, 2009-07-20, , 24984
7079, 2009-07-11, 2009-08-17, 178, 2009-08-08, , 24988
2391, 2009-07-13, 2009-07-21, 438, 2009-07-21, , 25000
6723, 2009-07-13, 2009-08-05, 193, 2009-08-01, , 25004
7934, 2009-07-14, 2009-08-10, 66, 2009-08-10, , 25009
4739, 2009-07-14, 2009-07-30, 189, 2009-07-31, , 25011
10944, 2009-07-15, 2009-08-29, 237, 2009-08-17, , 25019
3858, 2009-07-16, 2009-08-11, 290, 2009-08-02, , 25031
8310, 2009-07-17, 2009-08-31, 411, 2009-08-22, , 25053
8673, 2009-07-19, 2009-09-05, 125, 2009-08-18, , 25083
4576, 2009-07-19, 2009-08-15, 452, 2009-08-07, , 25094
7983, 2009-07-20, 2009-09-01, 129, 2009-08-08, , 25116
6285, 2009-07-21, 2009-07-29, 20, 2009-07-29, , 25126
3318, 2009-07-21, 2009-08-15, 567, 2009-08-08, už nevím, co jsem si chtěl poznamenat, 25140
2799, 2009-07-22, 2009-08-09, 165, 2009-08-06, k vědeckému článku, 25149
8227, 2009-07-24, 2009-07-30, 566, 2009-07-27, K diplomové práci, 25212
2441, 2009-07-25, 2009-09-01, 325, 2009-08-16, , 25250
5971, 2009-07-26, 2009-08-18, 160, 2009-08-09, Pro disertaci, 25271
8948, 2009-07-27, 2009-08-15, 528, 2009-08-11, , 25291
1997, 2009-07-27, 2009-08-18, 333, 2009-08-07, , 25294
7854, 2009-07-29, 2009-08-25, 31, 2009-08-18, , 25305
1793, 2009-08-02, 2009-09-02, 260, 2009-08-19, , 25365
4186, 2009-08-06, 2009-08-22, 494, 2009-08-20, , 25430
1195, 2009-08-09, 2009-08-18, 143, 2009-08-18, , 25496
1437, 2009-08-11, 2009-08-28, 420, 2009-08-28, , 25522
9597, 2009-08-14, 2009-08-23, 95, 2009-08-26, k projektu, 25594
5071, 2009-08-15, 2009-09-17, 472, 2009-09-05, , 25608
4365, 2009-08-15, 2009-09-07, 85, 2009-08-27, , 25613
11893, 2009-08-18, 2009-08-30, 428, 2009-08-29, k diplomce, 25641
11237, 2009-08-21, 2009-08-29, 298, 2009-08-26, , 25686
8187, 2009-08-27, 2009-09-05, 429, 2009-09-05, , 25763
9602, 2009-08-29, 2009-09-15, 558, 2009-09-13, , 25774
7471, 2009-08-31, 2009-09-18, 31, 2009-09-17, , 25807
6490, 2009-09-06, 2009-10-04, 571, 2009-09-16, k vědeckému článku, 25885
4675, 2009-09-07, 2009-09-17, 288, 2009-09-16, , 25902
7366, 2009-09-08, 2009-10-18, 232, 2009-10-04, , 25907
4359, 2009-09-09, 2009-10-05, 163, 2009-09-22, , 25932
10828, 2009-09-11, 2009-10-29, 41, 2009-10-10, Pro disertaci, 25987
5540, 2009-09-16, 2009-09-30, 134, 2009-09-29, K diplomové práci, 26057
2455, 2009-09-21, 2009-10-04, 378, 2009-10-05, Pro výzkumné účely., 26153
6227, 2009-09-21, 2009-09-27, 70, 2009-09-28, , 26155
1053, 2009-09-21, 2009-10-09, 274, 2009-10-02, , 26156
8623, 2009-09-22, 2009-10-11, 428, 2009-10-13, , 26163
3410, 2009-09-23, 2009-10-24, 263, 2009-10-19, , 26171
5709, 2009-09-24, 2009-10-09, 260, 2009-10-07, , 26197
3881, 2009-09-25, 2009-10-28, 242, 2009-10-23, , 26212
4151, 2009-09-29, 2009-10-27, 85, 2009-10-15, , 26300
27, 2009-09-30, 2009-10-22, 435, 2009-10-22, , 26310
4078, 2009-09-30, 2009-10-02, 134, 2009-10-03, , 26312
2304, 2009-10-05, 2009-11-07, 411, 2009-10-27, , 26375
10511, 2009-10-05, 2009-10-12, 342, 2009-10-12, Pokud ji nevrátí v termínu, nedostane zápočet., 26382
368, 2009-10-05, 2009-11-19, 41, 2009-11-04, , 26386
3553, 2009-10-06, 2009-11-01, 559, 2009-10-24, , 26407
7085, 2009-10-08, 2009-11-13, 232, 2009-10-28, Nepsát e-mail, rovnou volat., 26431
9614, 2009-10-10, 2009-11-05, 537, 2009-10-30, , 26512
8162, 2009-10-13, 2009-10-20, 334, 2009-10-20, , 26567
2738, 2009-10-13, 2009-11-12, 28, 2009-11-06, , 26579
11709, 2009-10-19, 2009-11-08, 280, 2009-11-06, Určeno pro seminární práci., 26640
949, 2009-10-20, 2009-11-07, 265, 2009-11-02, Pro výzkumné účely., 26661
6612, 2009-10-22, 2009-11-25, 91, 2009-11-09, , 26686
6118, 2009-10-22, 2009-11-10, 367, 2009-11-04, , 26700
8461, 2009-10-25, 2009-11-20, 290, 2009-11-13, , 26719
5344, 2009-10-25, 2009-12-11, 26, 2009-11-24, , 26720
1130, 2009-10-26, 2009-11-02, 143, 2009-11-01, , 26740
4897, 2009-10-28, 2009-11-26, 31, 2009-11-16, , 26791
3855, 2009-10-31, 2009-11-19, 516, 2009-11-12, , 26816
9658, 2009-11-01, 2009-11-09, 506, 2009-11-10, , 26838
9112, 2009-11-01, 2009-12-18, 381, 2009-11-30, , 26848
8330, 2009-11-01, 2009-11-12, 508, 2009-11-12, Pro výzkumné účely., 26854
7601, 2009-11-05, 2009-11-28, 438, 2009-11-20, K diplomové práci, 26891
870, 2009-11-06, 2009-11-21, 4, 2009-11-18, , 26905
5664, 2009-11-06, 2009-11-19, 575, 2009-11-17, , 26914
2332, 2009-11-07, 2009-11-29, 249, 2009-11-21, k projektu, 26920
7537, 2009-11-09, 2009-12-22, 494, 2009-12-03, , 26990
8702, 2009-11-09, 2009-12-12, 243, 2009-11-23, , 26992
4713, 2009-11-15, 2009-12-14, 472, 2009-12-04, , 27081
9311, 2009-11-15, 2009-12-15, 363, 2009-12-06, , 27091
7618, 2009-11-15, 2009-12-18, 131, 2009-12-04, , 27098
6757, 2009-11-16, 2009-11-26, 533, 2009-11-29, , 27126
1605, 2009-11-18, 2009-12-03, 218, 2009-11-28, , 27160
11022, 2009-11-21, 2010-01-03, 318, 2009-12-21, , 27198
9259, 2009-11-23, 2009-12-16, 225, 2009-12-12, , 27213
6401, 2009-11-26, 2009-12-28, 160, 2009-12-11, do výuky, 27253
9463, 2009-11-27, 2009-12-11, 285, 2009-12-04, , 27302
2916, 2009-12-01, 2010-01-03, 4, 2009-12-22, , 27369
3182, 2009-12-07, 2010-01-24, 406, 2010-01-03, , 27450
11669, 2009-12-07, 2009-12-22, 285, 2009-12-22, , 27455
8278, 2009-12-11, 2009-12-26, 348, 2009-12-26, K diplomové práci, 27501
1072, 2009-12-14, 2009-12-23, 290, 2009-12-21, , 27551
4221, 2009-12-20, 2010-01-14, 134, 2010-01-07, , 27657
11943, 2009-12-23, 2010-01-15, 256, 2010-01-07, , 27706
11607, 2009-12-24, 2010-01-15, 34, 2010-01-03, K diplomové práci, 27729
3778, 2009-12-27, 2010-01-16, 229, 2010-01-07, , 27765
7546, 2009-12-30, 2010-01-07, 357, 2010-01-06, , 27828
8804, 2010-01-02, 2010-01-18, 346, 2010-01-14, , 27864
8186, 2010-01-04, 2010-02-19, 348, 2010-01-26, , 27879
1437, 2010-01-04, 2010-01-15, 61, 2010-01-13, , 27889
3672, 2010-01-10, 2010-02-16, 278, 2010-02-03, , 27967
1997, 2010-01-14, 2010-01-23, 71, 2010-01-21, , 28039
9814, 2010-01-15, 2010-01-22, 248, 2010-01-22, Nepsát e-mail, rovnou volat., 28062
2419, 2010-01-17, 2010-02-01, 214, 2010-01-28, , 28094
2815, 2010-01-18, 2010-01-25, 367, 2010-01-24, , 28120
2878, 2010-01-18, 2010-01-29, 324, 2010-01-27, Pro výzkumné účely., 28122
11133, 2010-01-18, 2010-02-15, 120, 2010-02-06, Ručí za ni vlastní hlavou., 28125
1514, 2010-01-20, 2010-02-07, 527, 2010-02-03, k projektu, 28165
743, 2010-01-22, 2010-02-16, 265, 2010-02-14, , 28180
421, 2010-01-23, 2010-02-11, 325, 2010-02-06, Pokud ji nevrátí v termínu, nedostane zápočet., 28202
3553, 2010-01-23, 2010-03-07, 430, 2010-02-16, , 28204
1782, 2010-01-24, 2010-03-02, 336, 2010-02-16, , 28220
2720, 2010-01-26, 2010-02-06, 535, 2010-02-08, , 28275
3304, 2010-01-28, 2010-03-10, 224, 2010-02-19, , 28306
6482, 2010-01-29, 2010-03-02, 435, 2010-02-10, , 28326
1584, 2010-01-30, 2010-02-07, 456, 2010-02-06, Pokud ji nevrátí v termínu, nedostane zápočet., 28342
9557, 2010-01-30, 2010-02-01, 260, 2010-02-03, k diplomce, 28362
2223, 2010-01-31, 2010-03-04, 71, 2010-03-02, k diplomce, 28367
6117, 2010-01-31, 2010-02-03, 99, 2010-02-05, , 28374
4072, 2010-02-01, 2010-02-28, 318, 2010-02-24, , 28389
1346, 2010-02-05, 2010-02-28, 469, 2010-02-26, , 28477
4992, 2010-02-07, 2010-03-16, 300, 2010-03-09, , 28535
1425, 2010-02-10, 2010-03-16, 433, 2010-03-10, , 28559
6017, 2010-02-15, 2010-03-10, 337, 2010-02-28, , 28676
1377, 2010-02-18, 2010-03-13, 118, 2010-03-02, , 28751
10672, 2010-02-20, 2010-03-11, 237, 2010-03-04, , 28768
11501, 2010-02-21, 2010-03-17, 494, 2010-03-03, pohlídat si včasné vrácení, 28807
8724, 2010-02-23, 2010-04-05, 69, 2010-03-22, , 28840
5851, 2010-02-27, 2010-03-15, 489, 2010-03-04, pohlídat si včasné vrácení, 28919
624, 2010-03-01, 2010-03-19, 204, 2010-03-14, , 28935
4948, 2010-03-04, 2010-04-01, 188, 2010-03-26, Pro výzkumné účely., 28985
2799, 2010-03-04, 2010-04-17, 386, 2010-03-27, , 28989
7481, 2010-03-05, 2010-03-18, 445, 2010-03-10, Ručí za ni vlastní hlavou., 29022
11281, 2010-03-06, 2010-03-17, 461, 2010-03-16, , 29029
6205, 2010-03-11, 2010-04-04, 234, 2010-03-30, , 29092
5054, 2010-03-16, 2010-04-06, 301, 2010-04-06, , 29149
7064, 2010-03-18, 2010-04-05, 85, 2010-03-30, , 29197
4783, 2010-03-23, 2010-04-09, 475, 2010-04-10, , 29259
11866, 2010-03-23, 2010-04-14, 125, 2010-03-30, , 29265
5227, 2010-03-24, 2010-04-20, 299, 2010-04-04, Ručí za ni vlastní hlavou., 29281
1485, 2010-03-24, 2010-04-16, 257, 2010-04-08, pohlídat si včasné vrácení, 29282
11115, 2010-03-24, 2010-04-21, 567, 2010-04-15, , 29284
3623, 2010-03-25, 2010-04-25, 432, 2010-04-09, , 29306
7038, 2010-03-25, 2010-04-12, 140, 2010-04-09, Nepsát e-mail, rovnou volat., 29312
1721, 2010-03-27, 2010-04-18, 353, 2010-04-09, , 29327
11885, 2010-03-27, 2010-04-28, 100, 2010-04-26, , 29341
3595, 2010-03-28, 2010-05-02, 386, 2010-04-21, , 29349
614, 2010-04-03, 2010-04-20, 503, 2010-04-13, , 29424
3679, 2010-04-07, 2010-04-22, 386, 2010-04-22, , 29491
5452, 2010-04-09, 2010-04-26, 501, 2010-04-25, , 29521
11674, 2010-04-11, 2010-04-29, 71, 2010-04-27, , 29544
1377, 2010-04-12, 2010-04-16, 488, 2010-04-16, , 29567
10011, 2010-04-12, 2010-04-29, 128, 2010-04-21, , 29568
6337, 2010-04-22, 2010-05-28, 564, 2010-05-07, , 29722
6255, 2010-04-23, 2010-05-12, 533, 2010-05-06, , 29747
7130, 2010-04-23, 2010-04-26, 79, 2010-04-28, studijní materiál, 29749
10578, 2010-04-23, 2010-04-25, 186, 2010-04-26, Nepsát e-mail, rovnou volat., 29751
1748, 2010-04-25, 2010-04-28, 199, 2010-04-29, , 29792
1236, 2010-04-28, 2010-05-13, 30, 2010-05-05, , 29836
10966, 2010-04-28, 2010-05-08, 247, 2010-05-06, studijní materiál, 29841
5017, 2010-04-30, 2010-06-04, 105, 2010-05-24, Pro BP, 29877
37, 2010-04-30, 2010-05-28, 411, 2010-05-18, , 29909
2261, 2010-05-05, 2010-05-27, 537, 2010-05-20, , 29989
7534, 2010-05-07, 2010-05-23, 248, 2010-05-21, , 30039
5899, 2010-05-08, 2010-06-25, 429, 2010-06-04, , 30055
11487, 2010-05-11, 2010-05-22, 447, 2010-05-23, Nepsát e-mail, rovnou volat., 30087
5074, 2010-05-12, 2010-05-27, 163, 2010-05-24, , 30110
10282, 2010-05-13, 2010-06-15, 37, 2010-06-11, , 30152
5684, 2010-05-20, 2010-06-02, 95, 2010-06-01, Nepsát e-mail, rovnou volat., 30255
5098, 2010-05-20, 2010-05-30, 383, 2010-05-31, , 30280
10255, 2010-05-22, 2010-05-25, 150, 2010-05-27, , 30313
10534, 2010-05-26, 2010-07-09, 333, 2010-06-26, už nevím, co jsem si chtěl poznamenat, 30393
2332, 2010-05-27, 2010-07-08, 199, , studijní materiál, 30412
2193, 2010-05-30, 2010-06-14, 109, 2010-06-06, Zapůjčeno pro bakalářskou práci, 30429
1813, 2010-06-03, 2010-06-07, 468, 2010-06-08, pohlídat si včasné vrácení, 30488
8932, 2010-06-06, 2010-07-03, 544, , , 30532
3065, 2010-06-08, 2010-07-20, 125, 2010-06-28, , 30561
11934, 2010-06-11, 2010-06-29, 318, 2010-06-27, , 30635
1375, 2010-06-13, 2010-06-30, 487, , , 30651
1813, 2010-06-15, 2010-07-16, 105, , Zapůjčeno pro bakalářskou práci, 30681
6421, 2010-06-27, 2010-08-03, 66, , , 30869
6721, 2010-06-28, 2010-08-03, 230, , , 30884
